tube_assembly_id|item|component|quantity
TA-16819|component_id_4|C-1639|1 
TA-16820|component_id_1|C-1619|1 
TA-16820|component_id_2|C-1622|1 
TA-16820|component_id_3|C-1629|1 
TA-16820|component_id_4|C-1639|1 
TA-16823|component_id_1|C-1116|1 
TA-16824|component_id_1|C-1312|2 
TA-16825|component_id_1|C-1312|2 
TA-16826|component_id_1|C-1312|2 
TA-16827|component_id_1|C-1312|2 
TA-16828|component_id_1|C-1312|2 
TA-16829|component_id_1|C-1312|2 
TA-16830|component_id_1|C-1312|2 
TA-16831|component_id_1|C-1312|2 
TA-16832|component_id_1|C-1312|2 
TA-16833|component_id_1|C-1312|2 
TA-16834|component_id_1|C-1312|2 
TA-16835|component_id_1|C-1312|2 
TA-16836|component_id_1|C-1312|2 
TA-16837|component_id_1|C-1312|2 
TA-16838|component_id_1|C-1312|2 
TA-16839|component_id_1|C-1312|2 
TA-16840|component_id_1|C-1312|2 
TA-16841|component_id_1|C-1312|2 
TA-16842|component_id_1|C-1312|2 
TA-16843|component_id_1|C-1312|2 
TA-16844|component_id_1|C-1312|2 
TA-16845|component_id_1|C-1312|2 
TA-16846|component_id_1|C-1312|2 
TA-16847|component_id_1|C-1312|2 
TA-16848|component_id_1|C-1312|2 
TA-16849|component_id_1|C-1312|2 
TA-16850|component_id_1|C-1585|1 
TA-16850|component_id_2|C-1598|1 
TA-16850|component_id_3|C-1997|1 
TA-16850|component_id_4|C-0544|1 
TA-16851|component_id_1|C-1649|2 
TA-16852|component_id_1|C-1642|2 
TA-16853|component_id_1|C-1625|1 
TA-16853|component_id_2|C-1632|1 
TA-16853|component_id_3|C-1995|1 
TA-16854|component_id_1|C-1624|2 
TA-16854|component_id_2|C-1631|2 
TA-16855|component_id_1|C-1624|2 
TA-16855|component_id_2|C-1631|2 
TA-16856|component_id_1|C-1620|1 
TA-16856|component_id_2|C-1627|1 
TA-16856|component_id_3|C-1078|1 
TA-16857|component_id_1|C-1620|1 
TA-16857|component_id_2|C-1627|1 
TA-16857|component_id_3|C-0004|1 
TA-16857|component_id_4|C-1074|1 
TA-16858|component_id_1|C-1624|1 
TA-16858|component_id_2|C-1631|1 
TA-16858|component_id_3|C-1641|1 
TA-16859|component_id_1|C-1624|1 
TA-16859|component_id_2|C-1631|1 
TA-16859|component_id_3|C-1641|1 
TA-16860|component_id_1|C-1314|1 
TA-16860|component_id_2|C-1729|1 
TA-16860|component_id_3|C-1029|1 
TA-16861|component_id_1|C-0385|1 
TA-16862|component_id_1|C-1624|2 
TA-16862|component_id_2|C-1631|2 
TA-16863|component_id_1|C-1624|2 
TA-16863|component_id_2|C-1631|2 
TA-16864|component_id_1|C-1624|2 
TA-16864|component_id_2|C-1631|2 
TA-16865|component_id_1|C-1624|2 
TA-16865|component_id_2|C-1631|2 
TA-16866|component_id_1|C-1113|1 
TA-16866|component_id_2|C-1120|1 
TA-16867|component_id_1|C-1621|2 
TA-16867|component_id_2|C-1628|2 
TA-16868|component_id_1|C-1779|1 
TA-16868|component_id_2|C-1781|1 
TA-16869|component_id_1|C-1768|2 
TA-16870|component_id_1|C-1768|2 
TA-16871|component_id_1|C-1621|1 
TA-16871|component_id_2|C-1628|1 
TA-16872|component_id_1|C-1621|2 
TA-16872|component_id_2|C-1628|2 
TA-16873|component_id_1|C-1781|2 
TA-16874|component_id_1|C-1792|2 
TA-16875|component_id_1|C-1781|2 
TA-16876|component_id_1|C-1781|2 
TA-16877|component_id_1|C-1621|1 
TA-16877|component_id_2|C-1628|1 
TA-16878|component_id_1|C-1545|1 
TA-16879|component_id_1|C-1545|1 
TA-16880|component_id_1|C-1624|2 
TA-16880|component_id_2|C-1631|2 
TA-16881|component_id_1|C-1843|1 
TA-16881|component_id_2|C-1997|1 
TA-16882|component_id_1|C-1621|2 
TA-16882|component_id_2|C-1628|2 
TA-16883|component_id_1|C-1621|2 
TA-16883|component_id_2|C-1628|2 
TA-16884|component_id_1|C-1843|1 
TA-16884|component_id_2|C-1997|1 
TA-16885|component_id_1|C-1843|1 
TA-16885|component_id_2|C-1997|1 
TA-16885|component_id_3|C-0544|1 
TA-16886|component_id_1|C-1866|1 
TA-16886|component_id_2|C-1867|1 
TA-16886|component_id_3|C-1881|1 
TA-16887|component_id_1|C-1626|1 
TA-16887|component_id_2|C-1633|1 
TA-16887|component_id_3|C-2009|1 
TA-16888|component_id_1|C-1625|2 
TA-16888|component_id_2|C-1632|2 
TA-16889|component_id_1|C-1171|1 
TA-16890|component_id_1|C-1629|2 
TA-16890|component_id_2|C-0102|2 
TA-16891|component_id_1|C-1629|2 
TA-16891|component_id_2|C-0102|2 
TA-16893|component_id_1|C-0074|2 
TA-16894|component_id_1|C-1781|2 
TA-16896|component_id_1|C-1624|1 
TA-16896|component_id_2|C-1631|1 
TA-16896|component_id_3|C-1648|1 
TA-16897|component_id_1|C-1624|1 
TA-16897|component_id_2|C-1631|1 
TA-16898|component_id_1|C-1624|1 
TA-16898|component_id_2|C-1631|1 
TA-16899|component_id_1|C-1622|2 
TA-16899|component_id_2|C-1629|2 
TA-16900|component_id_1|C-1625|1 
TA-16900|component_id_2|C-1632|1 
TA-16901|component_id_1|C-1625|1 
TA-16901|component_id_2|C-1632|1 
TA-16902|component_id_1|C-1894|1 
TA-16902|component_id_2|C-2021|1 
TA-16903|component_id_1|C-1894|1 
TA-16903|component_id_2|C-2021|1 
TA-16904|component_id_1|C-0829|1 
TA-16904|component_id_2|C-2019|1 
TA-16905|component_id_1|C-1621|1 
TA-16905|component_id_2|C-1628|1 
TA-16905|component_id_3|C-1638|1 
TA-16906|component_id_1|C-1624|2 
TA-16906|component_id_2|C-1631|2 
TA-16907|component_id_1|C-1624|1 
TA-16907|component_id_2|C-1631|1 
TA-16907|component_id_3|C-1641|1 
TA-16908|component_id_1|C-1624|1 
TA-16908|component_id_2|C-1631|1 
TA-16908|component_id_3|C-1641|1 
TA-16909|component_id_1|C-1641|2 
TA-16910|component_id_1|C-1624|2 
TA-16910|component_id_2|C-1631|2 
TA-16911|component_id_1|C-1641|2 
TA-16912|component_id_1|C-1624|1 
TA-16912|component_id_2|C-1631|1 
TA-16912|component_id_3|C-1641|1 
TA-16913|component_id_1|C-1430|1 
TA-16913|component_id_2|C-1625|1 
TA-16913|component_id_3|C-1632|1 
TA-16914|component_id_1|C-1624|2 
TA-16914|component_id_2|C-1631|2 
TA-16915|component_id_1|C-1622|2 
TA-16915|component_id_2|C-1629|2 
TA-16916|component_id_1|C-1622|1 
TA-16916|component_id_2|C-1629|1 
TA-16916|component_id_3|C-1639|1 
TA-16917|component_id_1|C-1622|2 
TA-16917|component_id_2|C-1629|2 
TA-16918|component_id_1|C-1622|1 
TA-16918|component_id_2|C-1629|1 
TA-16918|component_id_3|C-1639|1 
TA-16919|component_id_1|C-1620|2 
TA-16919|component_id_2|C-1627|2 
TA-16920|component_id_1|C-1620|2 
TA-16920|component_id_2|C-1627|2 
TA-16921|component_id_1|C-1620|1 
TA-16921|component_id_2|C-1627|1 
TA-16921|component_id_3|C-1637|1 
TA-16922|component_id_1|C-1620|1 
TA-16922|component_id_2|C-1627|1 
TA-16922|component_id_3|C-1637|1 
TA-16923|component_id_1|C-1620|2 
TA-16923|component_id_2|C-1627|2 
TA-16924|component_id_1|C-1620|2 
TA-16924|component_id_2|C-1627|2 
TA-16925|component_id_1|C-1620|2 
TA-16925|component_id_2|C-1627|2 
TA-16926|component_id_1|C-1620|2 
TA-16926|component_id_2|C-1627|2 
TA-16927|component_id_1|C-1620|2 
TA-16927|component_id_2|C-1627|2 
TA-16928|component_id_1|C-1620|2 
TA-16928|component_id_2|C-1627|2 
TA-16929|component_id_1|C-1620|2 
TA-16929|component_id_2|C-1627|2 
TA-16930|component_id_1|C-1620|2 
TA-16930|component_id_2|C-1627|2 
TA-16931|component_id_1|C-1637|2 
TA-16932|component_id_1|C-1637|2 
TA-16933|component_id_1|C-1620|2 
TA-16933|component_id_2|C-1627|2 
TA-16934|component_id_1|C-1620|2 
TA-16934|component_id_2|C-1627|2 
TA-16935|component_id_1|C-1620|1 
TA-16935|component_id_2|C-1627|1 
TA-16935|component_id_3|C-1637|1 
TA-16936|component_id_1|C-1620|2 
TA-16936|component_id_2|C-1627|2 
TA-16937|component_id_1|C-1620|1 
TA-16937|component_id_2|C-1627|1 
TA-16937|component_id_3|C-1637|1 
TA-16938|component_id_1|C-1620|1 
TA-16938|component_id_2|C-1627|1 
TA-16938|component_id_3|C-1637|1 
TA-16939|component_id_1|C-1620|2 
TA-16939|component_id_2|C-1627|2 
TA-16940|component_id_1|C-1620|1 
TA-16940|component_id_2|C-1627|1 
TA-16940|component_id_3|C-1637|1 
TA-16941|component_id_1|C-1620|2 
TA-16941|component_id_2|C-1627|2 
TA-16942|component_id_1|C-1620|2 
TA-16942|component_id_2|C-1627|2 
TA-16943|component_id_1|C-1620|1 
TA-16943|component_id_2|C-1627|1 
TA-16943|component_id_3|C-1637|1 
TA-16944|component_id_1|C-1620|2 
TA-16944|component_id_2|C-1627|2 
TA-16945|component_id_1|C-1620|2 
TA-16945|component_id_2|C-1627|2 
TA-16946|component_id_1|C-1622|2 
TA-16946|component_id_2|C-1629|2 
TA-16947|component_id_1|C-1620|2 
TA-16947|component_id_2|C-1627|2 
TA-16948|component_id_1|C-1620|2 
TA-16948|component_id_2|C-1627|2 
TA-16949|component_id_1|C-1620|2 
TA-16949|component_id_2|C-1627|2 
TA-16950|component_id_1|C-1620|2 
TA-16950|component_id_2|C-1627|2 
TA-16951|component_id_1|C-1620|1 
TA-16951|component_id_2|C-1627|1 
TA-16951|component_id_3|C-1637|1 
TA-16952|component_id_1|C-1620|1 
TA-16952|component_id_2|C-1627|1 
TA-16952|component_id_3|C-1637|1 
TA-16953|component_id_1|C-1620|2 
TA-16953|component_id_2|C-1627|2 
TA-16954|component_id_1|C-1620|2 
TA-16954|component_id_2|C-1627|2 
TA-16955|component_id_1|C-1622|2 
TA-16955|component_id_2|C-1629|2 
TA-16956|component_id_1|C-1620|2 
TA-16956|component_id_2|C-1627|2 
TA-16957|component_id_1|C-1620|2 
TA-16957|component_id_2|C-1627|2 
TA-16958|component_id_1|C-1620|1 
TA-16958|component_id_2|C-1627|1 
TA-16958|component_id_3|C-1637|1 
TA-16959|component_id_1|C-1620|1 
TA-16959|component_id_2|C-1627|1 
TA-16959|component_id_3|C-1637|1 
TA-16960|component_id_1|C-1642|2 
TA-16961|component_id_1|C-1620|1 
TA-16961|component_id_2|C-1627|1 
TA-16961|component_id_3|C-1637|1 
TA-16962|component_id_1|C-1620|2 
TA-16962|component_id_2|C-1627|2 
TA-16963|component_id_1|C-1620|2 
TA-16963|component_id_2|C-1627|2 
TA-16964|component_id_1|C-1620|2 
TA-16964|component_id_2|C-1627|2 
TA-16965|component_id_1|C-1620|2 
TA-16965|component_id_2|C-1627|2 
TA-16966|component_id_1|C-1620|2 
TA-16966|component_id_2|C-1627|2 
TA-16967|component_id_1|C-1620|2 
TA-16967|component_id_2|C-1627|2 
TA-16968|component_id_1|C-1620|1 
TA-16968|component_id_2|C-1627|1 
TA-16968|component_id_3|C-1637|1 
TA-16969|component_id_1|C-1637|2 
TA-16970|component_id_1|C-1620|2 
TA-16970|component_id_2|C-1627|2 
TA-16971|component_id_1|C-1620|2 
TA-16971|component_id_2|C-1627|2 
TA-16972|component_id_1|C-1620|2 
TA-16972|component_id_2|C-1627|2 
TA-16973|component_id_1|C-1620|1 
TA-16973|component_id_2|C-1627|1 
TA-16973|component_id_3|C-1637|1 
TA-16974|component_id_1|C-1637|2 
TA-16975|component_id_1|C-1620|2 
TA-16975|component_id_2|C-1627|2 
TA-16976|component_id_1|C-1620|1 
TA-16976|component_id_2|C-1627|1 
TA-16976|component_id_3|C-1637|1 
TA-16977|component_id_1|C-1622|1 
TA-16977|component_id_2|C-1629|1 
TA-16977|component_id_3|C-1639|1 
TA-16978|component_id_1|C-1622|1 
TA-16978|component_id_2|C-1629|1 
TA-16978|component_id_3|C-1639|1 
TA-16979|component_id_1|C-0244|1 
TA-16980|component_id_1|C-0244|1 
TA-16982|component_id_1|C-1586|1 
TA-16982|component_id_2|C-1604|1 
TA-16982|component_id_3|C-1763|1 
TA-16985|component_id_1|C-1624|1 
TA-16985|component_id_2|C-1631|1 
TA-16985|component_id_3|C-1641|1 
TA-16986|component_id_1|C-1622|2 
TA-16986|component_id_2|C-1629|2 
TA-16988|component_id_1|C-1432|1 
TA-16989|component_id_1|C-0331|1 
TA-16990|component_id_1|C-1622|1 
TA-16990|component_id_2|C-1629|1 
TA-16990|component_id_3|C-1639|1 
TA-16991|component_id_1|C-1622|1 
TA-16991|component_id_2|C-1629|1 
TA-16991|component_id_3|C-1639|1 
TA-16992|component_id_1|C-1639|2 
TA-16993|component_id_1|C-1623|2 
TA-16993|component_id_2|C-1630|2 
TA-16994|component_id_1|C-1623|2 
TA-16994|component_id_2|C-1630|2 
TA-16995|component_id_1|C-1624|2 
TA-16995|component_id_2|C-1631|2 
TA-16996|component_id_1|C-1625|2 
TA-16996|component_id_2|C-1635|2 
TA-16997|component_id_1|C-1624|2 
TA-16997|component_id_2|C-1631|2 
TA-16998|component_id_1|C-1624|2 
TA-16998|component_id_2|C-1631|2 
TA-16999|component_id_1|C-1622|2 
TA-16999|component_id_2|C-1629|2 
TA-17000|component_id_1|C-1622|1 
TA-17000|component_id_2|C-1629|1 
TA-17000|component_id_3|C-1639|1 
TA-17001|component_id_1|C-1620|2 
TA-17001|component_id_2|C-1627|2 
TA-17002|component_id_1|C-1620|2 
TA-17002|component_id_2|C-1627|2 
TA-17003|component_id_1|C-1620|1 
TA-17003|component_id_2|C-1627|1 
TA-17003|component_id_3|C-1637|1 
TA-17004|component_id_1|C-1620|1 
TA-17004|component_id_2|C-1627|1 
TA-17004|component_id_3|C-1637|1 
TA-17005|component_id_1|C-1620|1 
TA-17005|component_id_2|C-1627|1 
TA-17005|component_id_3|C-1637|1 
TA-17006|component_id_1|C-1620|1 
TA-17006|component_id_2|C-1627|1 
TA-17006|component_id_3|C-1637|1 
TA-17007|component_id_1|C-1620|1 
TA-17007|component_id_2|C-1627|1 
TA-17007|component_id_3|C-1637|1 
TA-17008|component_id_1|C-1639|2 
TA-17009|component_id_1|C-1622|2 
TA-17009|component_id_2|C-1629|2 
TA-17010|component_id_1|C-1624|1 
TA-17010|component_id_2|C-1631|1 
TA-17010|component_id_3|C-1641|1 
TA-17011|component_id_1|C-1622|1 
TA-17011|component_id_2|C-1629|1 
TA-17011|component_id_3|C-1639|1 
TA-17012|component_id_1|C-1639|2 
TA-17013|component_id_1|C-1622|1 
TA-17013|component_id_2|C-1629|1 
TA-17013|component_id_3|C-1639|1 
TA-17014|component_id_1|C-1622|1 
TA-17014|component_id_2|C-1629|1 
TA-17014|component_id_3|C-1639|1 
TA-17015|component_id_1|C-1620|2 
TA-17015|component_id_2|C-1627|2 
TA-17016|component_id_1|C-1620|1 
TA-17016|component_id_2|C-1627|1 
TA-17016|component_id_3|C-1637|1 
TA-17017|component_id_1|C-1622|1 
TA-17017|component_id_2|C-1629|1 
TA-17017|component_id_3|C-1639|1 
TA-17018|component_id_1|C-1637|2 
TA-17019|component_id_1|C-1620|2 
TA-17019|component_id_2|C-1627|2 
TA-17020|component_id_1|C-1620|2 
TA-17020|component_id_2|C-1627|2 
TA-17021|component_id_1|C-1620|1 
TA-17021|component_id_2|C-1627|1 
TA-17021|component_id_3|C-1637|1 
TA-17022|component_id_1|C-1620|2 
TA-17022|component_id_2|C-1627|2 
TA-17023|component_id_1|C-1620|2 
TA-17023|component_id_2|C-1627|2 
TA-17024|component_id_1|C-1620|2 
TA-17024|component_id_2|C-1627|2 
TA-17025|component_id_1|C-1620|2 
TA-17025|component_id_2|C-1627|2 
TA-17026|component_id_1|C-1620|1 
TA-17026|component_id_2|C-1627|1 
TA-17026|component_id_3|C-1637|1 
TA-17027|component_id_1|C-1620|1 
TA-17027|component_id_2|C-1627|1 
TA-17027|component_id_3|C-1637|1 
TA-17028|component_id_1|C-1620|1 
TA-17028|component_id_2|C-1627|1 
TA-17028|component_id_3|C-1637|1 
TA-17029|component_id_1|C-1637|2 
TA-17030|component_id_1|C-1622|2 
TA-17030|component_id_2|C-1629|2 
TA-17031|component_id_1|C-1622|2 
TA-17031|component_id_2|C-1629|2 
TA-17032|component_id_1|C-1622|2 
TA-17032|component_id_2|C-1629|2 
TA-17033|component_id_1|C-1621|2 
TA-17033|component_id_2|C-1628|2 
TA-17035|component_id_1|C-1647|2 
TA-17036|component_id_1|C-1640|1 
TA-17036|component_id_2|C-0683|1 
TA-17037|component_id_1|C-1641|2 
TA-17038|component_id_1|C-0101|2 
TA-17038|component_id_2|C-0102|2 
TA-17039|component_id_1|C-0101|2 
TA-17039|component_id_2|C-0102|2 
TA-17040|component_id_1|C-1621|1 
TA-17040|component_id_2|C-1628|1 
TA-17041|component_id_1|C-1621|1 
TA-17041|component_id_2|C-1628|1 
TA-17042|component_id_1|C-0640|1 
TA-17043|component_id_1|C-1621|2 
TA-17043|component_id_2|C-1628|2 
TA-17044|component_id_1|C-1641|2 
TA-17045|component_id_1|C-1622|1 
TA-17045|component_id_2|C-1629|1 
TA-17045|component_id_3|C-0388|1 
TA-17046|component_id_1|C-1621|1 
TA-17046|component_id_2|C-1628|1 
TA-17046|component_id_3|C-1761|1 
TA-17047|component_id_1|C-1622|1 
TA-17047|component_id_2|C-1629|1 
TA-17047|component_id_3|C-0389|1 
TA-17048|component_id_1|C-1587|1 
TA-17048|component_id_2|C-1005|1 
TA-17048|component_id_3|C-1006|1 
TA-17049|component_id_1|C-1622|1 
TA-17049|component_id_2|C-1629|1 
TA-17049|component_id_3|C-0389|1 
TA-17050|component_id_1|C-1622|1 
TA-17050|component_id_2|C-1629|1 
TA-17050|component_id_3|C-0388|1 
TA-17051|component_id_1|C-1449|1 
TA-17052|component_id_1|C-1432|1 
TA-17053|component_id_1|C-1645|1 
TA-17053|component_id_2|C-1761|1 
TA-17054|component_id_1|C-1625|1 
TA-17054|component_id_2|C-1632|1 
TA-17054|component_id_3|C-1995|1 
TA-17055|component_id_1|C-1625|2 
TA-17055|component_id_2|C-1632|2 
TA-17055|component_id_3|C-0260|1 
TA-17057|component_id_1|C-1625|2 
TA-17057|component_id_2|C-0052|2 
TA-17058|component_id_1|C-1964|5 
TA-17059|component_id_1|C-1641|1 
TA-17059|component_id_2|C-1999|1 
TA-17060|component_id_1|C-1641|1 
TA-17060|component_id_2|C-1999|1 
TA-17062|component_id_1|C-1121|1 
TA-17062|component_id_2|C-1262|1 
TA-17063|component_id_1|C-1121|1 
TA-17063|component_id_2|C-1262|1 
TA-17064|component_id_1|C-1175|1 
TA-17064|component_id_2|C-1277|1 
TA-17065|component_id_1|C-1646|1 
TA-17065|component_id_2|C-0388|1 
TA-17066|component_id_1|C-1646|1 
TA-17066|component_id_2|C-0388|1 
TA-17067|component_id_1|C-1625|2 
TA-17067|component_id_2|C-1632|2 
TA-17068|component_id_1|C-1622|2 
TA-17068|component_id_2|C-1629|2 
TA-17069|component_id_1|C-1622|2 
TA-17069|component_id_2|C-1629|2 
TA-17070|component_id_1|C-1624|1 
TA-17070|component_id_2|C-1631|1 
TA-17070|component_id_3|C-1641|1 
TA-17074|component_id_1|C-1848|1 
TA-17074|component_id_2|C-0001|1 
TA-17075|component_id_1|C-1176|1 
TA-17076|component_id_1|C-1177|1 
TA-17077|component_id_1|C-0707|1 
TA-17079|component_id_1|C-1178|1 
TA-17080|component_id_1|C-1621|2 
TA-17080|component_id_2|C-1628|2 
TA-17081|component_id_1|C-1621|1 
TA-17081|component_id_2|C-1622|1 
TA-17081|component_id_3|C-1628|1 
TA-17081|component_id_4|C-1660|1 
TA-17082|component_id_1|C-1622|2 
TA-17082|component_id_2|C-1660|2 
TA-17083|component_id_1|C-1622|2 
TA-17083|component_id_2|C-1629|2 
TA-17084|component_id_1|C-1621|1 
TA-17084|component_id_2|C-1628|1 
TA-17084|component_id_3|C-1638|1 
TA-17085|component_id_1|C-1621|2 
TA-17085|component_id_2|C-1628|2 
TA-17086|component_id_1|C-0938|1 
TA-17086|component_id_2|C-0970|1 
TA-17087|component_id_1|C-0939|1 
TA-17087|component_id_2|C-0945|1 
TA-17088|component_id_1|C-0938|1 
TA-17088|component_id_2|C-0946|1 
TA-17089|component_id_1|C-0945|1 
TA-17089|component_id_2|C-0959|1 
TA-17090|component_id_1|C-0939|1 
TA-17090|component_id_2|C-0947|1 
TA-17091|component_id_1|C-0938|1 
TA-17091|component_id_2|C-0970|1 
TA-17092|component_id_1|C-0415|2 
TA-17093|component_id_1|C-0415|2 
TA-17094|component_id_1|C-0101|1 
TA-17094|component_id_2|C-0102|1 
TA-17094|component_id_3|C-0415|1 
TA-17095|component_id_1|C-0101|1 
TA-17095|component_id_2|C-0102|1 
TA-17095|component_id_3|C-0415|1 
TA-17096|component_id_1|C-0414|1 
TA-17096|component_id_2|C-0415|1 
TA-17097|component_id_1|C-0414|1 
TA-17097|component_id_2|C-0415|1 
TA-17098|component_id_1|C-0101|1 
TA-17098|component_id_2|C-0102|1 
TA-17098|component_id_3|C-0414|1 
TA-17099|component_id_1|C-0101|1 
TA-17099|component_id_2|C-0102|1 
TA-17099|component_id_3|C-0414|1 
TA-17100|component_id_1|C-1845|1 
TA-17100|component_id_2|C-1846|1 
TA-17101|component_id_1|C-1625|1 
TA-17101|component_id_2|C-1632|1 
TA-17101|component_id_3|C-1642|1 
TA-17102|component_id_1|C-1624|1 
TA-17102|component_id_2|C-1631|1 
TA-17102|component_id_3|C-1641|1 
TA-17103|component_id_1|C-1623|2 
TA-17103|component_id_2|C-1630|2 
TA-17104|component_id_1|C-1623|2 
TA-17104|component_id_2|C-1630|2 
TA-17105|component_id_1|C-1624|1 
TA-17105|component_id_2|C-1625|1 
TA-17105|component_id_3|C-1631|1 
TA-17105|component_id_4|C-1652|1 
TA-17106|component_id_1|C-1625|2 
TA-17106|component_id_2|C-1635|2 
TA-17107|component_id_1|C-1152|2 
TA-17108|component_id_1|C-1777|2 
TA-17109|component_id_1|C-1622|2 
TA-17109|component_id_2|C-1629|2 
TA-17110|component_id_1|C-1622|2 
TA-17110|component_id_2|C-1629|2 
TA-17111|component_id_1|C-0457|1 
TA-17111|component_id_2|C-1649|1 
TA-17112|component_id_1|C-0457|1 
TA-17112|component_id_2|C-1649|1 
TA-17113|component_id_1|C-1650|1 
TA-17113|component_id_2|C-0122|1 
TA-17114|component_id_1|C-1650|1 
TA-17114|component_id_2|C-0122|1 
TA-17115|component_id_1|C-1621|2 
TA-17115|component_id_2|C-1628|2 
TA-17116|component_id_1|C-1625|1 
TA-17116|component_id_2|C-1632|1 
TA-17116|component_id_3|C-1642|1 
TA-17117|component_id_1|C-1624|2 
TA-17117|component_id_2|C-1631|2 
TA-17118|component_id_1|C-1624|2 
TA-17118|component_id_2|C-1631|2 
TA-17119|component_id_1|C-0837|1 
TA-17119|component_id_2|C-1135|1 
TA-17119|component_id_3|C-1179|1 
TA-17120|component_id_1|C-1621|1 
TA-17120|component_id_2|C-1628|1 
TA-17121|component_id_1|C-1708|1 
TA-17121|component_id_2|C-1731|1 
TA-17122|component_id_1|C-1708|1 
TA-17122|component_id_2|C-1731|1 
TA-17123|component_id_1|C-1708|1 
TA-17125|component_id_1|C-1997|1 
TA-17126|component_id_1|C-1622|1 
TA-17126|component_id_2|C-1629|1 
TA-17126|component_id_3|C-1646|1 
TA-17127|component_id_1|C-1622|1 
TA-17127|component_id_2|C-1629|1 
TA-17127|component_id_3|C-1639|1 
TA-17128|component_id_1|C-1622|1 
TA-17128|component_id_2|C-1629|1 
TA-17128|component_id_3|C-1639|1 
TA-17129|component_id_1|C-1585|1 
TA-17129|component_id_2|C-1598|1 
TA-17129|component_id_3|C-1801|1 
TA-17130|component_id_1|C-1585|1 
TA-17130|component_id_2|C-1625|1 
TA-17130|component_id_3|C-1632|1 
TA-17130|component_id_4|C-1759|1 
TA-17131|component_id_1|C-1585|1 
TA-17131|component_id_2|C-1625|1 
TA-17131|component_id_3|C-1632|1 
TA-17131|component_id_4|C-1759|1 
TA-17132|component_id_1|C-1624|2 
TA-17132|component_id_2|C-1631|2 
TA-17133|component_id_1|C-1622|2 
TA-17133|component_id_2|C-1629|2 
TA-17134|component_id_1|C-1103|1 
TA-17134|component_id_2|C-1104|1 
TA-17134|component_id_3|C-1105|1 
TA-17135|component_id_1|C-1640|1 
TA-17135|component_id_2|C-0683|1 
TA-17136|component_id_1|C-1625|1 
TA-17136|component_id_2|C-1632|1 
TA-17136|component_id_3|C-1907|1 
TA-17137|component_id_1|C-1625|1 
TA-17137|component_id_2|C-1632|1 
TA-17137|component_id_3|C-1907|1 
TA-17139|component_id_1|C-1641|2 
TA-17140|component_id_1|C-1312|2 
TA-17141|component_id_1|C-1625|1 
TA-17141|component_id_2|C-1632|1 
TA-17141|component_id_3|C-1907|1 
TA-17142|component_id_1|C-1625|1 
TA-17142|component_id_2|C-1632|1 
TA-17142|component_id_3|C-1907|1 
TA-17143|component_id_1|C-1646|1 
TA-17143|component_id_2|C-0388|1 
TA-17144|component_id_1|C-1646|1 
TA-17144|component_id_2|C-0388|1 
TA-17145|component_id_1|C-1625|1 
TA-17145|component_id_2|C-1632|1 
TA-17145|component_id_3|C-1907|1 
TA-17146|component_id_1|C-1625|1 
TA-17146|component_id_2|C-1632|1 
TA-17146|component_id_3|C-1907|1 
TA-17147|component_id_1|C-1646|1 
TA-17147|component_id_2|C-0388|1 
TA-17148|component_id_1|C-1646|1 
TA-17148|component_id_2|C-0388|1 
TA-17150|component_id_1|C-0409|1 
TA-17153|component_id_1|C-1620|2 
TA-17153|component_id_2|C-1627|2 
TA-17154|component_id_1|C-1622|2 
TA-17154|component_id_2|C-1629|2 
TA-17155|component_id_1|C-1242|2 
TA-17156|component_id_1|C-1624|2 
TA-17156|component_id_2|C-1631|2 
TA-17157|component_id_1|C-0925|2 
TA-17157|component_id_2|C-0937|2 
TA-17158|component_id_1|C-1625|1 
TA-17158|component_id_2|C-1632|1 
TA-17158|component_id_3|C-1642|1 
TA-17159|component_id_1|C-1625|1 
TA-17159|component_id_2|C-1632|1 
TA-17159|component_id_3|C-1642|1 
TA-17160|component_id_1|C-0520|1 
TA-17161|component_id_1|C-1495|1 
TA-17161|component_id_2|C-1632|1 
TA-17161|component_id_3|C-2026|1 
TA-17162|component_id_1|C-1624|1 
TA-17162|component_id_2|C-1631|1 
TA-17162|component_id_3|C-1999|1 
TA-17163|component_id_1|C-1622|1 
TA-17163|component_id_2|C-1629|1 
TA-17163|component_id_3|C-1639|1 
TA-17166|component_id_1|C-1132|1 
TA-17166|component_id_2|C-1172|1 
TA-17167|component_id_1|C-1158|1 
TA-17167|component_id_2|C-1187|1 
TA-17168|component_id_1|C-1622|2 
TA-17168|component_id_2|C-1629|2 
TA-17169|component_id_1|C-1623|2 
TA-17169|component_id_2|C-1630|2 
TA-17170|component_id_1|C-1625|2 
TA-17170|component_id_2|C-1632|2 
TA-17171|component_id_1|C-1625|1 
TA-17171|component_id_2|C-1632|1 
TA-17171|component_id_3|C-1843|1 
TA-17172|component_id_1|C-1624|1 
TA-17172|component_id_2|C-1631|1 
TA-17172|component_id_3|C-1641|1 
TA-17173|component_id_1|C-1624|1 
TA-17173|component_id_2|C-1631|1 
TA-17173|component_id_3|C-1641|1 
TA-17174|component_id_1|C-1621|2 
TA-17174|component_id_2|C-1628|2 
TA-17175|component_id_1|C-1621|2 
TA-17175|component_id_2|C-1628|2 
TA-17176|component_id_1|C-1189|1 
TA-17177|component_id_1|C-0403|1 
TA-17178|component_id_1|C-1181|1 
TA-17181|component_id_1|C-1624|1 
TA-17181|component_id_2|C-1631|1 
